Order ID,Order Date,Ship Date,Ship Mode,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Status
CA-2017-159156,2017-11-13,2017-11-16,First Class,Corporate,New York City,New York,East,Technology,Phones,Nokia Lumia 925,629.9499999999999,5,0.0,163.78700000000003,Completed
CA-2017-100230,2017-12-11,2017-12-15,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,Clear Mylar Reinforcing Strips,14.952000000000002,1,0.2,5.0463,Completed
CA-2017-100230,2017-12-11,2017-12-15,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,Xerox 1895,17.94,3,0.0,8.073,Open
CA-2017-100230,2017-12-11,2017-12-15,Standard Class,Consumer,New York City,New York,East,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,116.98,2,0.0,29.245000000000005,Pending
CA-2016-154767,2016-06-28,2016-06-30,Second Class,Consumer,Paterson,New Jersey,East,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",121.96,2,0.0,20.733199999999997,Open
CA-2016-154767,2016-06-28,2016-06-30,Second Class,Consumer,Paterson,New Jersey,East,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,8.74,2,0.0,2.2724,Completed
CA-2016-154767,2016-06-28,2016-06-30,Second Class,Consumer,Paterson,New Jersey,East,Office Supplies,Paper,Xerox 1960,61.96,2,0.0,27.881999999999998,Pending
CA-2016-154767,2016-06-28,2016-06-30,Second Class,Consumer,Paterson,New Jersey,East,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,7.96,2,0.0,3.7412,Pending
CA-2016-154767,2016-06-28,2016-06-30,Second Class,Consumer,Paterson,New Jersey,East,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",275.24,4,0.0,121.10560000000001,Pending
CA-2017-124205,2017-09-15,2017-09-19,Standard Class,Corporate,Lakewood,New Jersey,East,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",47.400000000000006,5,0.0,18.960000000000004,Pending
CA-2017-124205,2017-09-15,2017-09-19,Standard Class,Corporate,Lakewood,New Jersey,East,Furniture,Chairs,SAFCO Folding Chair Trolley,512.96,4,0.0,143.6288,Pending
CA-2017-124205,2017-09-15,2017-09-19,Standard Class,Corporate,Lakewood,New Jersey,East,Technology,Phones,Plantronics 81402,395.93999999999994,6,0.0,102.94440000000002,Pending
CA-2017-124205,2017-09-15,2017-09-19,Standard Class,Corporate,Lakewood,New Jersey,East,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",81.96,2,0.0,0.0,Pending
CA-2017-165715,2017-12-02,2017-12-08,Standard Class,Consumer,Greensboro,North Carolina,South,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,32.776,1,0.2,2.4581999999999997,Open
CA-2017-100636,2017-06-26,2017-06-30,Standard Class,Consumer,New York City,New York,East,Office Supplies,Storage,Safco Industrial Wire Shelving System,272.94,3,0.0,0.0,Open
CA-2016-162943,2016-07-24,2016-07-26,Second Class,Corporate,New York City,New York,East,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,253.76399999999998,2,0.1,31.015599999999978,Completed
CA-2016-144764,2016-09-02,2016-09-08,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,29.24,5,0.2,9.868500000000001,Completed
CA-2016-144764,2016-09-02,2016-09-08,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,Rogers Deluxe File Chest,35.168,2,0.2,-8.352400000000001,Completed
CA-2016-144764,2016-09-02,2016-09-08,Standard Class,Consumer,Chicago,Illinois,Central,Technology,Machines,Okidata C610n Printer,1362.8999999999999,3,0.3,-19.47000000000014,Completed
CA-2017-100615,2017-04-20,2017-04-24,Standard Class,Consumer,Chicago,Illinois,Central,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.058,3,0.3,-18.117599999999996,Open
CA-2017-100615,2017-04-20,2017-04-24,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Art,Lumber Crayons,15.76,2,0.2,3.5460000000000007,Pending
CA-2017-100615,2017-04-20,2017-04-24,Standard Class,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.560000000000002,5,0.6,-6.187999999999999,Open
CA-2014-109302,2014-08-12,2014-08-16,Standard Class,Corporate,Lakewood,New Jersey,East,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",196.21,7,0.0,98.105,Completed
CA-2017-139787,2017-09-19,2017-09-23,Standard Class,Home Office,Columbus,Georgia,South,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0.0,13.452000000000002,Pending
CA-2017-139402,2017-12-09,2017-12-13,Standard Class,Corporate,Phoenix,Arizona,West,Office Supplies,Paper,Multicolor Computer Printout Paper,419.4,5,0.2,146.79,Pending
CA-2017-139402,2017-12-09,2017-12-13,Standard Class,Corporate,Phoenix,Arizona,West,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",13.005000000000003,3,0.7,-9.970499999999998,Pending
CA-2016-119018,2016-11-04,2016-11-08,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712000000000001,2,0.2,2.7956000000000003,Pending
CA-2016-119018,2016-11-04,2016-11-08,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,4.176,1,0.2,1.3049999999999997,Pending
CA-2016-119018,2016-11-04,2016-11-08,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Paper,Xerox 229,38.88,6,0.0,18.6624,Pending
CA-2015-105361,2015-03-29,2015-04-04,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",17.64,4,0.0,8.1144,Pending
US-2016-152373,2016-09-05,2016-09-11,Standard Class,Consumer,San Antonio,Texas,Central,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",93.456,3,0.2,-17.523000000000014,Open
US-2017-166037,2017-01-28,2017-02-01,Standard Class,Home Office,New York City,New York,East,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,449.91,9,0.0,157.46849999999998,Open
US-2016-147711,2016-09-03,2016-09-08,Second Class,Consumer,Baltimore,Maryland,East,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",344.94,3,0.0,31.044599999999974,Completed
US-2016-147711,2016-09-03,2016-09-08,Second Class,Consumer,Baltimore,Maryland,East,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0.0,4.280399999999998,Completed
US-2016-147711,2016-09-03,2016-09-08,Second Class,Consumer,Baltimore,Maryland,East,Office Supplies,Binders,Acco Expandable Hanging Binders,12.76,2,0.0,5.869599999999999,Completed
US-2016-147711,2016-09-03,2016-09-08,Second Class,Consumer,Baltimore,Maryland,East,Office Supplies,Labels,Avery 486,58.48,8,0.0,27.485599999999998,Completed
CA-2017-121293,2017-07-25,2017-07-28,Second Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Eldon 200 Class Desk Accessories,20.096000000000004,4,0.2,3.0143999999999984,Open
CA-2017-121293,2017-07-25,2017-07-28,Second Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,37.752,3,0.2,4.247099999999994,Pending
CA-2017-121293,2017-07-25,2017-07-28,Second Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",138.588,1,0.4,-34.64699999999999,Open
CA-2017-121293,2017-07-25,2017-07-28,Second Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,259.9200000000001,5,0.2,-25.992000000000004,Completed
CA-2017-121293,2017-07-25,2017-07-28,Second Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 216,20.736000000000004,4,0.2,7.2576,Pending
CA-2015-118843,2015-09-13,2015-09-20,Standard Class,Consumer,Atlanta,Georgia,South,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,129.93,3,0.0,12.992999999999988,Pending
CA-2015-118843,2015-09-13,2015-09-20,Standard Class,Consumer,Atlanta,Georgia,South,Office Supplies,Paper,Xerox 1948,69.93,7,0.0,31.4685,Pending
CA-2015-161445,2015-09-07,2015-09-09,Second Class,Corporate,Durham,North Carolina,South,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,140.736,4,0.2,12.314400000000006,Pending
CA-2016-124527,2016-11-16,2016-11-17,First Class,Consumer,Roseville,California,West,Office Supplies,Binders,Round Ring Binders,8.32,5,0.2,2.808,Pending
CA-2016-162348,2016-11-10,2016-11-15,Standard Class,Home Office,Sacramento,California,West,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",9.98,1,0.0,2.7944000000000004,Pending
CA-2014-141005,2014-08-15,2014-08-18,First Class,Consumer,Fairfield,Connecticut,East,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,62.94,3,0.0,30.211199999999998,Pending
CA-2015-145394,2015-11-16,2015-11-20,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",21.488,2,0.2,1.6115999999999993,Open
CA-2015-145394,2015-11-16,2015-11-20,Standard Class,Corporate,Chicago,Illinois,Central,Technology,Phones,HTC One,239.976,3,0.2,26.997299999999967,Open
CA-2015-145394,2015-11-16,2015-11-20,Standard Class,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",34.504000000000005,2,0.6,-15.526799999999994,Completed
CA-2015-168809,2015-08-25,2015-08-25,Same Day,Consumer,Houston,Texas,Central,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",20.104,2,0.6,-16.5858,Completed
CA-2015-168809,2015-08-25,2015-08-25,Same Day,Consumer,Houston,Texas,Central,Office Supplies,Binders,Poly Designer Cover & Back,3.7979999999999987,1,0.8,-6.0768,Completed
CA-2015-168809,2015-08-25,2015-08-25,Same Day,Consumer,Houston,Texas,Central,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,7.880000000000001,5,0.6,-3.9399999999999995,Completed
CA-2016-109827,2016-12-25,2017-01-01,Standard Class,Corporate,Phoenix,Arizona,West,Furniture,Tables,KI Conference Tables,35.445,1,0.5,-24.102599999999995,Open
CA-2016-109827,2016-12-25,2017-01-01,Standard Class,Corporate,Phoenix,Arizona,West,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,269.97,2,0.7,-386.957,Pending
CA-2016-109827,2016-12-25,2017-01-01,Standard Class,Corporate,Phoenix,Arizona,West,Technology,Accessories,Imation Clip USB flash drive - 8 GB,45.120000000000005,3,0.2,-7.896000000000001,Open
CA-2016-109827,2016-12-25,2017-01-01,Standard Class,Corporate,Phoenix,Arizona,West,Technology,Accessories,Hypercom P1300 Pinpad,100.80000000000001,2,0.2,21.42,Completed
CA-2016-109827,2016-12-25,2017-01-01,Standard Class,Corporate,Phoenix,Arizona,West,Furniture,Chairs,"Global Stack Chair with Arms, Black",47.968,2,0.2,4.197199999999999,Pending
CA-2014-152233,2014-10-05,2014-10-06,First Class,Consumer,Pomona,California,West,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,99.98,2,0.0,34.992999999999995,Pending
CA-2014-125682,2014-11-22,2014-11-25,First Class,Corporate,Atlanta,Georgia,South,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),9.96,2,0.0,4.880400000000001,Pending
CA-2017-162880,2017-12-25,2017-12-29,Standard Class,Corporate,Everett,Washington,West,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,3.8560000000000003,1,0.2,1.3978000000000002,Pending
CA-2015-128125,2015-03-31,2015-04-05,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",98.376,3,0.2,35.661300000000004,Pending
CA-2015-128125,2015-03-31,2015-04-05,Standard Class,Corporate,Houston,Texas,Central,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,22.38,3,0.6,-7.8330000000000055,Pending
CA-2017-156237,2017-09-14,2017-09-15,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC Instant Report Kit,3.8820000000000006,2,0.7,-2.588,Pending
CA-2017-156237,2017-09-14,2017-09-15,First Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,12.585000000000003,1,0.7,-18.038499999999996,Open
CA-2017-156237,2017-09-14,2017-09-15,First Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,113.372,2,0.3,-29.152799999999992,Open
CA-2017-156237,2017-09-14,2017-09-15,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Aluminum Screw Posts,18.312,4,0.7,-12.207999999999995,Completed
CA-2017-156237,2017-09-14,2017-09-15,First Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Tensor Track Tree Floor Lamp,127.93599999999999,8,0.2,4.797599999999999,Completed
CA-2017-156237,2017-09-14,2017-09-15,First Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,241.17000000000002,2,0.7,-168.8189999999999,Completed
CA-2014-144414,2014-06-17,2014-06-21,Standard Class,Consumer,Seattle,Washington,West,Furniture,Furnishings,Eldon Wave Desk Accessories,6.24,3,0.0,2.6208000000000005,Completed
CA-2014-144414,2014-06-17,2014-06-21,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Fasteners,OIC Binder Clips,17.9,5,0.0,8.95,Open
CA-2014-144414,2014-06-17,2014-06-21,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,3266.376,3,0.2,1061.5721999999998,Pending
CA-2017-163860,2017-12-28,2018-01-01,Standard Class,Corporate,Peoria,Illinois,Central,Office Supplies,Binders,Computer Printout Index Tabs,1.6799999999999995,5,0.8,-2.6880000000000015,Open
CA-2017-163860,2017-12-28,2018-01-01,Standard Class,Corporate,Peoria,Illinois,Central,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,7.968,3,0.6,-2.3903999999999996,Completed
CA-2017-163860,2017-12-28,2018-01-01,Standard Class,Corporate,Peoria,Illinois,Central,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",113.372,2,0.3,-3.2391999999999896,Pending
CA-2017-163860,2017-12-28,2018-01-01,Standard Class,Corporate,Peoria,Illinois,Central,Furniture,Furnishings,3M Hangers With Command Adhesive,2.9600000000000004,2,0.6,-1.4059999999999997,Pending
US-2017-115609,2017-11-02,2017-11-07,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,5,0.0,43.705999999999996,Pending
CA-2015-154291,2015-07-25,2015-07-29,Standard Class,Corporate,Montgomery,Alabama,South,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",98.46,9,0.0,49.23,Pending
CA-2015-154291,2015-07-25,2015-07-29,Standard Class,Corporate,Montgomery,Alabama,South,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",358.58,2,0.0,39.44380000000001,Pending
CA-2016-118689,2016-10-02,2016-10-09,Standard Class,Corporate,Lafayette,Indiana,Central,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32.48,2,0.0,4.872,Pending
CA-2016-118689,2016-10-02,2016-10-09,Standard Class,Corporate,Lafayette,Indiana,Central,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,17499.949999999997,5,0.0,8399.975999999999,Pending
CA-2016-118689,2016-10-02,2016-10-09,Standard Class,Corporate,Lafayette,Indiana,Central,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,735.98,2,0.0,331.191,Open
CA-2016-118689,2016-10-02,2016-10-09,Standard Class,Corporate,Lafayette,Indiana,Central,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",34.370000000000005,7,0.0,16.8413,Open
CA-2016-118689,2016-10-02,2016-10-09,Standard Class,Corporate,Lafayette,Indiana,Central,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,33.96,2,0.0,9.5088,Completed
CA-2016-140438,2016-12-24,2016-12-27,Second Class,Corporate,New York City,New York,East,Technology,Phones,Samsung Rugby III,197.96999999999997,3,0.0,53.45190000000001,Completed
US-2017-123204,2017-07-21,2017-07-27,Standard Class,Consumer,New York City,New York,East,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,4,0.0,4.5448,Completed
CA-2015-112522,2015-10-10,2015-10-17,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016,3,0.2,1.0019999999999993,Completed
CA-2016-153101,2016-09-08,2016-09-08,Same Day,Consumer,Santa Ana,California,West,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",146.04000000000002,1,0.2,-12.778499999999994,Open
CA-2016-142615,2016-11-20,2016-11-24,Standard Class,Corporate,Montebello,California,West,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,27.88,2,0.0,3.903200000000002,Pending
CA-2017-142643,2017-10-15,2017-10-20,Standard Class,Corporate,Thousand Oaks,California,West,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",152.65,5,0.0,70.21900000000001,Open
CA-2017-142643,2017-10-15,2017-10-20,Standard Class,Corporate,Thousand Oaks,California,West,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",22.72,1,0.0,9.3152,Completed
CA-2015-116260,2015-07-06,2015-07-12,Standard Class,Corporate,Vineland,New Jersey,East,Office Supplies,Art,Newell 333,11.12,4,0.0,2.8911999999999995,Pending
CA-2017-107517,2017-02-05,2017-02-09,Standard Class,Corporate,Torrance,California,West,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.6999999999998,5,0.0,459.39599999999996,Pending
CA-2017-107517,2017-02-05,2017-02-09,Standard Class,Corporate,Torrance,California,West,Technology,Phones,Geemarc AmpliPOWER60,371.2,5,0.2,41.75999999999995,Pending
CA-2015-166338,2015-12-06,2015-12-07,First Class,Home Office,Troy,Ohio,East,Office Supplies,Binders,Ibico Standard Transparent Covers,14.832000000000003,3,0.7,-10.382399999999997,Pending
CA-2016-123946,2016-09-12,2016-09-17,Standard Class,Corporate,Springfield,Virginia,South,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,20.700000000000003,3,0.0,1.6559999999999988,Pending
CA-2016-123946,2016-09-12,2016-09-17,Standard Class,Corporate,Springfield,Virginia,South,Office Supplies,Fasteners,Staples,11.34,3,0.0,5.2164,Pending
CA-2016-123946,2016-09-12,2016-09-17,Standard Class,Corporate,Springfield,Virginia,South,Office Supplies,Storage,"Rogers Jumbo File, Granite",67.9,5,0.0,0.6789999999999985,Pending
CA-2016-123946,2016-09-12,2016-09-17,Standard Class,Corporate,Springfield,Virginia,South,Furniture,Chairs,Hon Olson Stacker Chairs,1059.12,4,0.0,307.1447999999999,Open
CA-2014-147543,2014-07-06,2014-07-12,Standard Class,Home Office,El Cajon,California,West,Furniture,Chairs,Global Comet Stacking Armless Chair,478.48,2,0.2,47.84800000000001,Open
US-2016-159093,2016-05-09,2016-05-14,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",32.04,4,0.0,14.418,Completed
CA-2016-162110,2016-07-18,2016-07-22,Standard Class,Consumer,Phoenix,Arizona,West,Technology,Phones,iHome FM Clock Radio with Lightning Dock,55.992,1,0.2,3.499500000000003,Completed
US-2016-163461,2016-06-18,2016-06-21,First Class,Consumer,Frankfort,Illinois,Central,Office Supplies,Paper,Xerox 1937,76.864,2,0.2,26.902399999999993,Completed
CA-2014-101462,2014-04-20,2014-04-25,Standard Class,Consumer,Los Angeles,California,West,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",59.92,4,0.0,27.563200000000002,Completed
US-2016-100461,2016-01-08,2016-01-12,Standard Class,Corporate,Franklin,Wisconsin,Central,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1565.88,6,0.0,407.12880000000007,Open
US-2016-100461,2016-01-08,2016-01-12,Standard Class,Corporate,Franklin,Wisconsin,Central,Office Supplies,Binders,Plastic Binding Combs,106.05,7,0.0,49.8435,Pending
US-2017-162670,2017-12-23,2017-12-28,Second Class,Corporate,Little Rock,Arkansas,South,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",62.04,4,0.0,17.3712,Open
US-2017-162670,2017-12-23,2017-12-28,Second Class,Corporate,Little Rock,Arkansas,South,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.97,3,0.0,148.49099999999996,Completed
US-2017-162670,2017-12-23,2017-12-28,Second Class,Corporate,Little Rock,Arkansas,South,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",367.96,4,0.0,14.718399999999974,Pending
US-2017-162670,2017-12-23,2017-12-28,Second Class,Corporate,Little Rock,Arkansas,South,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",44.96,2,0.0,20.6816,Pending
US-2017-162670,2017-12-23,2017-12-28,Second Class,Corporate,Little Rock,Arkansas,South,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,3,0.0,85.98179999999999,Pending
CA-2017-128965,2017-04-17,2017-04-22,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",28.14,3,0.0,13.507200000000001,Pending
CA-2017-128965,2017-04-17,2017-04-22,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Labels,Avery 517,7.38,2,0.0,3.4686,Pending
CA-2017-128965,2017-04-17,2017-04-22,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Fasteners,Stockwell Push Pins,10.9,5,0.0,3.5970000000000004,Pending
CA-2017-128965,2017-04-17,2017-04-22,Standard Class,Consumer,Los Angeles,California,West,Technology,Accessories,Logitech Wireless Touch Keyboard K400,274.89,11,0.0,46.73129999999996,Pending
CA-2017-128965,2017-04-17,2017-04-22,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Labels,Avery 474,23.04,8,0.0,11.2896,Open
CA-2017-128965,2017-04-17,2017-04-22,Standard Class,Consumer,Los Angeles,California,West,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.35200000000003,3,0.2,-19.105800000000016,Open
CA-2017-138618,2017-12-01,2017-12-08,Standard Class,Corporate,San Antonio,Texas,Central,Office Supplies,Paper,Xerox 201,10.368000000000002,2,0.2,3.6288,Completed
US-2016-126452,2016-08-21,2016-08-28,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Binders,Avery Durable Slant Ring Binders,12.672,2,0.2,4.752,Completed
US-2016-126452,2016-08-21,2016-08-28,Standard Class,Corporate,Los Angeles,California,West,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,91.96,5,0.2,-20.690999999999992,Completed
US-2016-126452,2016-08-21,2016-08-28,Standard Class,Corporate,Los Angeles,California,West,Technology,Accessories,Logitech Gaming G510s - Keyboard,254.96999999999997,3,0.0,91.7892,Completed
US-2016-126452,2016-08-21,2016-08-28,Standard Class,Corporate,Los Angeles,California,West,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,31.983999999999998,2,0.2,-7.9959999999999996,Open
US-2016-126452,2016-08-21,2016-08-28,Standard Class,Corporate,Los Angeles,California,West,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,2887.0560000000005,9,0.2,180.44099999999992,Pending
US-2016-126452,2016-08-21,2016-08-28,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Paper,Xerox 1997,12.96,2,0.0,6.2208000000000006,Open
US-2016-126452,2016-08-21,2016-08-28,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Paper,Xerox 1928,47.52,9,0.0,21.384,Completed
CA-2016-145009,2016-12-05,2016-12-08,Second Class,Corporate,Chicago,Illinois,Central,Office Supplies,Labels,Avery 483,11.952000000000002,3,0.2,3.8843999999999994,Pending
CA-2015-162544,2015-12-16,2015-12-19,First Class,Consumer,Seattle,Washington,West,Office Supplies,Paper,Xerox 190,4.98,1,0.0,2.3406000000000002,Pending
CA-2014-124394,2014-10-17,2014-10-22,Second Class,Consumer,Beaumont,Texas,Central,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",10.779999999999996,5,0.8,-17.248000000000008,Pending
CA-2014-124394,2014-10-17,2014-10-22,Second Class,Consumer,Beaumont,Texas,Central,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,119.97600000000001,3,0.2,-17.99640000000002,Pending
US-2016-121013,2016-09-05,2016-09-10,Standard Class,Consumer,Chesapeake,Virginia,South,Office Supplies,Labels,Avery 50,25.06,2,0.0,11.778199999999998,Pending
US-2016-121013,2016-09-05,2016-09-10,Standard Class,Consumer,Chesapeake,Virginia,South,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1652.94,3,0.0,314.05859999999996,Pending
US-2015-123918,2015-10-15,2015-10-15,Same Day,Consumer,Dallas,Texas,Central,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",131.376,6,0.6,-95.24760000000002,Pending
US-2015-123918,2015-10-15,2015-10-15,Same Day,Consumer,Dallas,Texas,Central,Office Supplies,Paper,Xerox 1986,5.344,1,0.2,1.8703999999999998,Open
CA-2015-137113,2015-12-01,2015-12-05,Second Class,Home Office,Seattle,Washington,West,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2003.9200000000003,5,0.2,125.24499999999995,Open
CA-2015-137113,2015-12-01,2015-12-05,Second Class,Home Office,Seattle,Washington,West,Office Supplies,Paper,Xerox 219,32.400000000000006,5,0.0,15.552000000000001,Completed
CA-2015-137113,2015-12-01,2015-12-05,Second Class,Home Office,Seattle,Washington,West,Furniture,Tables,Bush Advantage Collection Round Conference Table,1913.3999999999999,9,0.0,401.81399999999985,Completed
CA-2015-137113,2015-12-01,2015-12-05,Second Class,Home Office,Seattle,Washington,West,Office Supplies,Storage,Tennsco Industrial Shelving,146.73,3,0.0,2.934600000000003,Completed
CA-2015-137113,2015-12-01,2015-12-05,Second Class,Home Office,Seattle,Washington,West,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",114.2,5,0.0,52.532,Completed
